Tipo movimiento,Fecha evento,Departamento,Municipio,Vereda,Longitud (°),Total de daños,Tipo movimiento (detalle),Subtipo movimiento,Subtipo movimiento (detalle)
Deslizamiento,2010-08-16,SANTANDER,GUACA,EL RETIRO,-72.884167,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-16,SANTANDER,SANTA BÁRBARA,SANTA BÁRBARA,-72.9125,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2010-08-16,SANTANDER,SAN ANDRÉS,HATO DE CABALLEROS,-72.816111,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-16,SANTANDER,MOLAGAVIT A,MOLAGAVIT A,-72.815556,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2010-08-16,SANTANDER,SAN ANDRÉS,MOGOTOCO RO,-72.810833,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-16,SANTANDER,SAN ANDRÉS,SAN ANDRÉS,-72.781944,0.0,,Deslizamiento rotacional,
Flujo,2010-08-16,SANTANDER,SANTA BÁRBARA,LA CEBA,-72.952222,0.0,Caida,Flujo de detritos,Caida de roca
Flujo,2010-08-16,SANTANDER,CEPITÁ,CEPITÁ,-72.933056,0.0,,Flujo de detritos,
Flujo,2010-08-16,SANTANDER,CEPITÁ,CEPITÁ,-72.946944,0.0,,Flujo de detritos,
Deslizamiento,2010-08-15,CASANARE,RECETOR,RECETOR,-72.748539,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-15,CAUCA,ROSAS,ROSAS,-76.749364,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento rotacional
Deslizamiento,2010-08-15,CUNDINAMA RCA,VILLETA,VILLETA,-74.470833,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-14,CALDAS,AGUADAS,AGUADAS,-75.578624,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Flujo,2010-08-13,ANTIOQUIA,VENECIA,VENECIA,-75.760465,0.0,,Flujo de tierra,
Deslizamiento,2010-08-13,CUNDINAMA RCA,VIANÍ,VIANÍ,-74.570833,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-08-11,NORTE DE SANTANDER,TOLEDO,TOLEDO,-72.29895,0.0,Flujo,Deslizamiento traslacional,Flujo de lodo
Deslizamiento,2010-08-09,HUILA,SANTA MARÍA,SANTA MARÍA,-75.592222,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-09,CUNDINAMA RCA,SAN JUAN DE RIOSECO,SAN JUAN DE RIOSECO,-74.678581,0.0,Flujo,Deslizamiento rotacional,Flujo de lodo
Deslizamiento,2010-08-08,CESAR,CHIMICHAG UA,CHIMICHAG UA,-73.470633,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-07,NORTE DE SANTANDER,ÁBREGO,EL TARRA,-73.139444,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2010-08-06,TOLIMA,RONCESVALL ES,SANTA ELENA,-75.494691,0.0,Caida,Deslizamiento traslacional,Caida de roca
Flujo,2010-08-05,ANTIOQUIA,SEGOVIA,SEGOVIA,-74.778736,0.0,Deslizamiento,Flujo de tierra,Deslizamiento rotacional
Flujo,2010-08-05,CAUCA,ROSAS,UFUGU,-76.708242,0.0,Flujo,Avalancha de detritos,Flujo de detritos
Deslizamiento,2010-08-05,HUILA,AIPE,AIPE,-75.333056,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Deslizamiento,2010-08-03,HUILA,AIPE,AIPE,-75.307222,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-03,ANTIOQUIA,SAN ANDRÉS,SAN ANDRÉS,-75.671225,0.0,Caida,Deslizamiento rotacional,Caida de detritos
Deslizamiento,2010-08-03,CALDAS,SAMANÁ,SAMANÁ,-74.994167,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento traslacional planar
Deslizamiento,2010-08-03,ANTIOQUIA,SAN ANDRÉS,SAN MIGUEL,-75.671235,0.0,Caida,Deslizamiento rotacional,Caida de detritos
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.668473,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.667673,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.668447,0.0,,Deslizamiento traslacional,
Flujo,2010-08-01,CAUCA,ROSAS,ROSAS,-76.667471,0.0,Deslizamiento,Deslizamiento por flujo,Deslizamiento rotacional
Flujo,2010-08-01,CAUCA,ROSAS,ROSAS,-76.669827,0.0,,Avalancha de detritos,
Deslizamiento,2010-08-01,ANTIOQUIA,LA UNIÓN,LA UNIÓN,-75.379805,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2010-08-01,TOLIMA,ROVIRA,ROVIRA,-75.359457,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-01,TOLIMA,SAN ANTONIO,SAN ANTONIO,-75.523572,0.0,Flujo,Deslizamiento en cuña,Flujo de detritos
Flujo,2010-08-01,VALLE DEL CAUCA,TULUÁ,TULUÁ,-75.858703,0.0,,Flujo de detritos,
Deslizamiento,2010-08-01,ANTIOQUIA,ZARAGOZA,ZARAGOZA,-74.868178,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-08-01,CESAR,CURUMANÍ,CURUMANÍ,-73.607778,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-01,CESAR,CHIMICHAG UA,CHIMICHAG UA,-73.46675,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-01,CESAR,CHIMICHAG UA,CHIMICHAG UA,-73.419067,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.669677,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.670379,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento traslacional
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.713064,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento traslacional
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.716993,0.0,Caida,Deslizamiento traslacional,Caida de roca
Deslizamiento,2010-08-01,CAUCA,ROSAS,UFUGU,-76.710894,0.0,Flujo,Deslizamiento traslacional,Avalancha de detritos
Deslizamiento,2010-08-01,CAUCA,ROSAS,UFUGU,-76.710894,0.0,Flujo,Deslizamiento traslacional,Avalancha de detritos
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.735467,0.0,,Deslizamiento traslacional,
Flujo,2010-08-01,CAUCA,ROSAS,ROSAS,-76.740163,0.0,,Flujo de detritos,
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.744381,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.76836,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-01,NORTE DE SANTANDER,CHINÁCOTA,CHINÁCOTA,-72.56992,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.792346,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.775578,0.0,Flujo,Deslizamiento traslacional,Avalancha de detritos
Deslizamiento,2010-08-01,CAUCA,ROSAS,ROSAS,-76.77602,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-08-01,BOYACÁ,PAYA,PAYA,-72.434972,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2010-08-01,CASANARE,MONTERREY,MONTERREY,-72.811177,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2010-07-31,TOLIMA,ROVIRA,ROVIRA,-75.327443,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Deslizamiento,2010-07-30,HUILA,AIPE,AIPE,-75.358889,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Flujo,2010-07-25,SANTANDER,SURATÁ,SURATÁ,-73.026944,0.0,,Flujo de detritos,
Flujo,2010-07-24,SANTANDER,EL PLAYÓN,BETANIA,-73.188333,0.0,,Flujo de detritos,
Deslizamiento,2010-07-23,CALDAS,PENSILVANI A,PENSILVANI A,-75.116389,0.0,Caida,Deslizamiento traslacional,Caida de Tierras
Deslizamiento,2010-07-22,HUILA,TERUEL,TERUEL,-75.5675,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2010-07-22,SANTANDER,EL PLAYÓN,PLANADAS,-73.221667,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-07-21,TOLIMA,IBAGUÉ,IBAGUÉ,-75.377222,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-21,TOLIMA,IBAGUÉ,IBAGUÉ,-75.377533,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-07-16,NORTE DE SANTANDER,LA ESPERANZA,LA ESPERANZA,-73.238056,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-16,NORTE DE SANTANDER,LA ESPERANZA,LA ESPERANZA,-73.2425,0.0,,Deslizamiento rotacional,
Flujo,2010-07-14,ANTIOQUIA,SALGAR,LA TABORDA,-75.936209,0.0,,Flujo de detritos,
Deslizamiento,2010-07-14,CASANARE,NUNCHÍA,NUNCHÍA,-72.107222,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2010-07-14,HUILA,TELLO,SIERRA DE GRAMAL,-75.061636,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-14,CASANARE,TÁMARA,TÁMARA,-72.138571,0.0,Flujo,Deslizamiento en cuña,Avalancha de detritos
Deslizamiento,2010-07-12,CASANARE,TÁMARA,TÁMARA,-72.092884,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-12,ANTIOQUIA,SABANALAR GA,EL ORO,-75.754486,5000.0,Caida,Deslizamiento rotacional,Caida de detritos
Deslizamiento,2010-07-12,VALLE DEL CAUCA,JAMUNDÍ,JAMUNDÍ,-76.587972,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-07-12,NORTE DE SANTANDER,CÁCHIRA,CÁCHIRA,-73.007778,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-07-12,CAUCA,TIMBÍO,TIMBÍO,-76.682222,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-07-12,CAUCA,SOTARÁ (Paispamba),SOTARÁ (Paispamba),-76.620883,0.0,Flujo,Deslizamiento traslacional,Crecida de detritos
Deslizamiento,2010-07-11,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.813256,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-11,TOLIMA,ANZOÁTEGU I,ANZOÁTEGU I,-75.067444,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2010-07-10,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.819567,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-10,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.818775,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2010-07-09,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.818933,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-09,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.815425,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-09,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.813944,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-09,NORTE DE SANTANDER,ÁBREGO,ÁBREGO,-73.094444,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-08,CALDAS,SUPIA,SUPIA,-75.67717,0.0,Caida,Deslizamiento rotacional,Caida de detritos
Deslizamiento,2010-07-08,SANTANDER,SAN VICENTE DE CHUCURÍ,ALBANIA,-73.654167,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-08,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.814589,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-08,CAUCA,LA SIERRA,LA SIERRA,-76.706111,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-07-08,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.812808,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2010-07-08,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.814158,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-07,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.816431,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-07,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.816106,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-07,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.814233,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-07,ANTIOQUIA,ANDES,ANDES,-75.878861,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-06,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.816567,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-06,CAUCA,LA VEGA,EL PALMAR,-76.880833,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-07-05,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.818558,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-04,VALLE DEL CAUCA,EL CERRITO,EL CERRITO,-76.091072,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-07-03,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.818747,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-02,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.819417,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-01,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.820171,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-01,CALDAS,ARANZAZU,ARANZAZU,-75.458611,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-07-01,NORTE DE SANTANDER,CÁCHIRA,MIRAFLORES,-73.123056,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-07-01,TOLIMA,ROVIRA,ROVIRA,-75.372027,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2010-07-01,TOLIMA,SAN ANTONIO,SAN ANTONIO,-75.444014,0.0,Flujo,Deslizamiento traslacional en cuña,Flujo de detritos
Flujo,2010-07-01,BOYACÁ,CHITA,MONSERRAT E,-72.420579,0.0,,Flujo de detritos,
Deslizamiento,2010-07-01,CUNDINAMA RCA,SAN JUAN DE RIOSECO,SAN JUAN DE RIOSECO,-74.640278,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-07-01,CUNDINAMA RCA,SAN JUAN DE RIOSECO,SAN JUAN DE RIOSECO,-74.6225,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-30,VALLE DEL CAUCA,BUGALAGRA NDE,BUGALAGRA NDE,-75.961391,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2010-06-30,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.833706,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-30,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.837317,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-30,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.833258,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-29,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.833178,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-29,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.832558,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-29,ATLÁNTICO,BARRANQUI LLA,BARRANQUI LLA,-74.833811,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-29,VALLE DEL CAUCA,SEVILLA,SAN ANTONIO,-75.939386,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2010-06-29,VALLE DEL CAUCA,TULUÁ,TULUÁ,-75.968481,0.0,Flujo,Deslizamiento rotacional,Flujo de tierra
Deslizamiento,2010-06-28,VALLE DEL CAUCA,SEVILLA,CEBOLLAL,-75.908063,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-24,BOYACÁ,CAMPOHER MOSO,CAMPOHER MOSO,-73.103478,600.0,Reptación,Deslizamiento traslacional,Reptacion de suelos
Deslizamiento,2010-06-23,HUILA,NEIVA,NEIVA,-75.15255,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-23,CALDAS,SAMANÁ,SAMANÁ,-74.948611,0.0,Caida,Deslizamiento rotacional,Caida de roca
Flujo,2010-06-22,NARIÑO,SAN LORENZO,SAN LORENZO,-77.264953,0.0,,Flujo de tierra,
Deslizamiento,2010-06-22,SANTANDER,TONA,TONA,-73.052778,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2010-06-22,BOYACÁ,LA CAPILLA,EL ZINC,-73.4695,8900.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-21,CUNDINAMA RCA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",-74.148972,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2010-06-20,BOLÍVAR,SANTA ROSA DEL SUR,SANTA ROSA DEL SUR,-74.185869,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Deslizamiento,2010-06-20,TOLIMA,ANZOÁTEGU I,ANZOÁTEGU I,-75.096111,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Flujo,2010-06-20,BOYACÁ,SOCOTÁ,SOCOTÁ,-72.447091,0.0,,Flujo de detritos,
Deslizamiento,2010-06-17,BOYACÁ,SAN EDUARDO,SAN EDUARDO,-73.033894,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-16,TOLIMA,RIOBLANCO,RIOBLANCO,-75.645,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2010-06-15,CASANARE,CHÁMEZA,CHÁMEZA,-72.9035,0.0,,Deslizamiento traslacional,
Flujo,2010-06-15,CASANARE,CHÁMEZA,CHÁMEZA,-72.8573,0.0,Deslizamiento,Flujo de detritos,Deslizamiento traslacional
Deslizamiento,2010-06-15,ANTIOQUIA,CAÑASGORD AS,CAÑASGORD AS,-75.993611,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Flujo,2010-06-15,CALDAS,NORCASIA,NORCASIA,-74.880833,0.0,,Flujo de detritos,
Deslizamiento,2010-06-10,CALDAS,FILADELFIA,FILADELFIA,-75.601444,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-10,CALDAS,MARQUETAL IA,EL PLACER,-75.04633,0.0,Deslizamiento,Deslizamiento traslacional,Deslizamiento traslacional
Deslizamiento,2010-06-10,HUILA,SANTA MARÍA,SANTA MARÍA,-75.621111,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-10,BOYACÁ,GUICÁN,GUICÁN,-72.408889,0.0,,Deslizamiento traslacional planar,
Deslizamiento,2010-06-09,META,EL CASTILLO,EL CASTILLO,-73.914264,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2010-06-09,META,EL CASTILLO,MEDELLIN DEL ARIARI,-73.857272,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-09,ANTIOQUIA,SAN CARLOS,SAN CARLOS,-75.048823,0.0,Caida,Deslizamiento traslacional,Caida de roca
Flujo,2010-06-09,RISARALDA,QUINCHÍA,LA CEIBA,-75.761522,0.0,,Flujo de detritos,
Deslizamiento,2010-06-09,CALDAS,RIOSUCIO,RIOSUCIO,-75.718889,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2010-06-07,TOLIMA,ROVIRA,ROVIRA,-75.284323,0.0,Flujo,Deslizamiento rotacional,Flujo de tierra
Deslizamiento,2010-06-06,CUNDINAMA RCA,SILVANIA,SILVANIA,-74.39,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,ANOLAIMA,ANOLAIMA,-74.468889,0.0,,Deslizamiento traslacional,
Flujo,2010-06-06,CAUCA,BOLÍVAR,BOLÍVAR,-76.960278,0.0,Flujo,Flujo de lodo,Flujo de lodo
Flujo,2010-06-06,CAUCA,BOLÍVAR,BOLÍVAR,-76.966667,0.0,Flujo,Flujo de lodo,Flujo de lodo
Deslizamiento,2010-06-06,TOLIMA,ORTEGA,ORTEGA,-75.32932,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-06,TOLIMA,RONCESVALL ES,RONCESVALL ES,-75.463332,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-06,NORTE DE SANTANDER,CÚCUTA,CÚCUTA,-72.500833,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,NARIÑO,TANGUA,TANGUA,-77.399722,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,NARIÑO,LA UNIÓN,LA UNIÓN,-77.154167,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,PANDI,PANDI,-74.497222,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,NOCAIMA,NOCAIMA,-74.380833,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,QUIPILE,QUIPILE,-74.537222,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,SAN BERNARDO,SAN BERNARDO,-74.408611,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,JUNÍN,JUNÍN,-73.663889,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",-74.080833,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,ALBÁN,ALBÁN,-74.440278,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,GUAYABAL DE SÍQUIMA,GUAYABAL DE SÍQUIMA,-74.469444,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,ÚTICA,ÚTICA,-74.484167,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,SAN CAYETANO,SAN CAYETANO,-74.073056,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,TENA,TENA,-74.391111,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,VIOTÁ,VIOTÁ,-74.525833,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,UBALÁ,UBALÁ,-73.538333,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-06,CUNDINAMA RCA,ARBELÁEZ,ARBELÁEZ,-74.409722,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-04,ANTIOQUIA,GRANADA,GRANADA,-75.159518,0.0,Caida,Deslizamiento rotacional,Caida de Tierras
Deslizamiento,2010-06-04,CALDAS,SAMANÁ,SAMANÁ,-74.95,0.0,Caida,Deslizamiento traslacional en cuña,Caida de Tierras
Deslizamiento,2010-06-03,TOLIMA,RONCESVALL ES,RONCESVALL ES,-75.561572,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2010-06-03,ANTIOQUIA,PUERTO NARE,PUERTO NARE,-74.611944,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-02,TOLIMA,ANZOÁTEGU I,ANZOÁTEGU I,-75.111402,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-02,ANTIOQUIA,ZARAGOZA,ZARAGOZA,-74.927564,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-01,ANTIOQUIA,MONTEBELL O,MONTEBELL O,-75.488267,0.0,Caida,Deslizamiento rotacional,Caida de roca
Deslizamiento,2010-06-01,ANTIOQUIA,SANTA BÁRBARA,VERSALLES,-75.569653,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2010-06-01,ANTIOQUIA,MONTEBELL O,MONTEBELL O,-75.526772,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-01,ANTIOQUIA,SANTA BÁRBARA,SANTA BÁRBARA,-75.554309,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2010-06-01,ANTIOQUIA,SONSÓN,SONSÓN,-75.307424,0.0,Reptación,Deslizamiento rotacional,Reptacion de suelos
Deslizamiento,2010-06-01,ANTIOQUIA,ABEJORRAL,ABEJORRAL,-75.365626,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-01,ANTIOQUIA,ABEJORRAL,ABEJORRAL,-75.397635,0.0,Caida,Deslizamiento rotacional,Caida de detritos
Deslizamiento,2010-06-01,CASANARE,YOPAL,YOPAL,-72.494983,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-01,CUNDINAMA RCA,MEDINA,MEDINA,-73.306772,0.0,Flujo,Deslizamiento traslacional,Flujo de tierra
Deslizamiento,2010-06-01,BOYACÁ,SOCOTÁ,SOCOTÁ,-72.454382,0.0,Caida,Deslizamiento traslacional,Caida de Tierras
Deslizamiento,2010-06-01,CAUCA,PATÍA (El Bordo),PIEDRASENT ADA,-76.911111,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-01,CUNDINAMA RCA,GUAYABAL DE SÍQUIMA,GUAYABAL DE SÍQUIMA,-74.466111,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-01,CUNDINAMA RCA,LA VEGA,LA VEGA,-74.333056,0.0,,Deslizamiento rotacional,
Deslizamiento,2010-06-01,ANTIOQUIA,LA UNIÓN,LA UNIÓN,-75.39927,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2010-06-01,ANTIOQUIA,LA UNIÓN,LA UNIÓN,-75.402085,0.0,Caida,Deslizamiento rotacional,Caida de detritos
Deslizamiento,2010-06-01,CAUCA,ROSAS,ROSAS,-76.810348,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-06-01,ANTIOQUIA,SAN LUIS,SAN LUIS,-74.929457,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2010-06-01,ANTIOQUIA,SAN LUIS,SAN LUIS,-74.933285,0.0,Caida,Deslizamiento traslacional,Caida de detritos
Deslizamiento,2010-06-01,CASANARE,RECETOR,RECETOR,-72.725833,0.0,Flujo,Deslizamiento traslacional,Flujo de detritos
Deslizamiento,2010-06-01,NARIÑO,PASTO,PASTO,-77.176667,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-05-29,CAUCA,SUÁREZ,LA ROMA,-76.705833,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-05-29,VALLE DEL CAUCA,TULUÁ,TULUÁ,-75.933542,0.0,Flujo,Deslizamiento rotacional,Flujo de detritos
Deslizamiento,2010-05-28,VALLE DEL CAUCA,SEVILLA,SEVILLA,-75.925909,0.0,,Deslizamiento traslacional,
Deslizamiento,2010-05-28,CAUCA,SUÁREZ,SUÁREZ,-76.711111,0.0,,Deslizamiento traslacional,
Flujo,2010-05-21,BOYACÁ,SAN LUIS DE GACENO,SAN LUIS DE GACENO,-73.128481,0.0,Reptación,Flujo de tierra,Reptacion de suelos
Deslizamiento,2010-05-20,CAUCA,CALOTO,CALOTO,-76.411111,0.0,Flujo,Deslizamiento rotacional,Flujo de lodo
